"y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9"
"1" -12.2843477259013 -4.554296190557 -1.25652516775071 -4.63074159918243 -2.22466398865369 -2.01590394831954 -3.01611646339931 -4.36842010727343 -4.78359215144818 -1.79056625803243
"2" -2.62675801690963 -1.18746271619584 -0.152341422368997 0.0211559993018364 -0.442976560267138 -0.440774206730065 0.724699055607499 -0.509686951138058 -0.605142517368448 0.726984036752382
"3" 13.5863713962303 3.00089371809141 0.875406106788857 1.1023061727878 -0.456826140737372 0.719785898302922 -0.0464402154620631 1.09873282370619 -1.51778508505196 0.257636631203988
"4" 4.97090845500474 -0.682241273542123 1.12394741631684 1.14531019332176 2.11568046468667 1.75072172703898 -0.179401516088696 1.9470013912179 -1.95761399194515 1.21454432844046
"5" -20.0743796303633 -5.98156587518459 -2.87418114817557 -5.58674050640851 -3.79273037883197 -1.23442725457928 -8.37849940679078 -5.04883801592263 -7.05610414718985 -1.86943031454636
"6" 14.7947907517362 4.53390875040697 1.68038845173588 5.28551724100539 2.9932503209272 2.04662959298937 6.03145388065892 5.10676359653618 8.35956262108505 2.04228405948295
"7" -5.585376046022 -1.7026590345365 -1.02813991982278 -2.12743890353351 -0.709158757064312 -0.11084048091893 -1.72548157178584 -2.59999148277932 -4.67811716648466 -0.412373992038402
"8" 8.93377155526907 0.966485831295049 1.3682370796899 0.587531520310912 0.693209058902717 -0.331102712878905 2.09168293496236 0.167844481770379 1.97169886248832 0.768005414544035
"9" -0.681424005359029 -1.81390012124692 1.23180474522291 0.74541508301396 -1.01255545797057 0.834426874115392 -0.388909417670391 0.326347259296601 1.62015392658178 0.381531888731294
"10" 14.4890859896655 3.23098199089457 1.91267493386554 3.32053185662517 2.38842300570654 1.28244761730491 3.29705743103485 2.83222208832408 0.353381579563625 2.120106924633
"11" -12.6328387359917 -3.34839165276549 -1.0753844620015 -3.49290778093386 -1.91725863787565 -1.91541146050688 -1.69203901723664 -2.71113068273355 -6.02583325971593 -2.32685842003582
"12" -7.99913852348719 -2.82530487659369 -2.42157632789474 -2.89640786809368 -1.01099939719593 -1.73119648095446 -2.28626323062722 -4.53879966086197 -4.66347167946344 -3.32585674698334
"13" 18.6280683980497 5.51420070101268 2.29977722423549 5.46696297438752 2.86264354809739 2.05871922981151 7.40740351028709 4.81960192586558 3.91269683809749 2.70033569510057
"14" -4.22346422745476 -0.627580129093975 -2.15620423748265 -3.09482946980057 -3.91150007723686 -1.54722346969371 -1.57491263610071 -3.84787056815969 -4.89813033097979 -1.42359496172929
"15" -8.07570633590964 -2.81640479664849 -1.24489807045527 -3.43587377320435 -2.45237355566213 -2.72087278539171 -2.09477912327647 -4.85672678396597 -2.09999158315204 -3.27522438744098
"16" 2.78899023571221 0.00122839994371493 0.366025190978315 1.85210629128494 1.97479310000021 0.699255119550267 3.59432220629843 1.95147060334189 1.06070900399101 1.69828054163274
"17" 15.9163869665376 3.6945386489014 2.1714147923974 4.41298657971946 0.713011985118744 2.03152308423285 5.38857843389714 5.58400130510527 3.0905578789569 2.71517837519813
"18" -9.60164758513653 -2.40198002788775 -2.01949518518996 -4.31937527029647 -1.41123274298666 -2.85883836654669 -6.43902131045351 -5.76457938772296 -4.26734042359885 -3.98443790536256
"19" -5.6729262781207 -1.81953543857555 -0.79117545575074 -0.675228132333189 1.49286053525961 0.776200020325486 1.34302619496721 0.951875097795477 -2.1919413154599 0.554693671521119
"20" -2.29591340665842 0.430748309770865 -1.86502379595642 -1.19272994975393 -2.06838483813614 -0.90489535118743 0.346124361128953 -1.71894088681531 -3.92299237247933 -0.642438583236367
"21" -6.90445641266992 -3.74503288500895 -0.713829309648581 -3.13453902641398 -2.07487963625835 -2.06945262310345 -3.68829697078048 -3.41581931713262 -1.80831962386345 -2.14787059257835
"22" 10.7928337587696 1.14071380158241 1.66583609906318 1.74906006268536 2.77146091787662 1.53558480846301 3.46260707614589 1.95719491290532 -0.760477555371011 1.14070812493015
"23" -3.68509047667336 -0.763793427366782 -0.862473587303222 -0.957603941921501 -2.21688259887725 -2.8346173935149 -2.56259371626061 -3.36804641619559 1.96002623947595 -1.04227054752709
"24" 9.7989585406558 3.14012814646877 1.47159534368086 3.01740885902662 1.18570559361324 1.19229722679781 2.794689451571 2.4397973560552 4.27921200101132 2.30113385646978
"25" -15.3927517011893 -3.02278528546232 -3.6767329800142 -5.87948426697843 -3.40786390492649 -2.27435507437169 -7.09085967431324 -6.22529008105702 -6.70491956078665 -3.94081575256157
